rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/fps,rollout/exploration_rate,time/total_timesteps,time/time_elapsed,train/loss,train/n_updates,train/learning_rate
3.34,10056,250.54,2679,0.05,2735072,1020,0.0023060429375618696,335633,0.0005
3.26,10060,249.59,2679,0.05,2735824,1021,0.0002580010041128844,335727,0.0005
3.22,10064,249.72,2679,0.05,2737128,1021,0.0012674944009631872,335890,0.0005
3.21,10068,250.64,2679,0.05,2738208,1021,0.0007717093685641885,336025,0.0005
3.24,10072,249.09,2679,0.05,2738904,1022,0.00012412566866260022,336112,0.0005
3.15,10076,247.76,2679,0.05,2740296,1022,0.0004183831624686718,336286,0.0005
3.15,10080,248.38,2679,0.05,2740784,1022,0.00044302630703896284,336347,0.0005
3.23,10084,251.43,2679,0.05,2742152,1023,9.507486538495868e-05,336518,0.0005
3.33,10088,251.13,2679,0.05,2743128,1023,0.0007281539728865027,336640,0.0005
3.48,10092,255.34,2679,0.05,2744304,1024,8.411522139795125e-05,336787,0.0005
3.52,10096,257.9,2679,0.05,2745312,1024,0.0004482451477088034,336913,0.0005
3.56,10100,259.31,2679,0.05,2746280,1024,0.0019918058533221483,337034,0.0005
3.55,10104,259.12,2679,0.05,2746928,1025,0.0004267635231371969,337115,0.0005
3.54,10108,256.37,2679,0.05,2748128,1025,0.00014485770952887833,337265,0.0005
3.39,10112,249.65,2679,0.05,2748568,1025,0.002432013861835003,337320,0.0005
3.37,10116,243.93,2679,0.05,2749728,1026,0.0002958817931357771,337465,0.0005
3.37,10120,243.29,2679,0.05,2750672,1026,0.00011944384459638968,337583,0.0005
3.38,10124,243.98,2679,0.05,2751776,1027,0.0040374514646828175,337721,0.0005
3.32,10128,242.82,2679,0.05,2752672,1027,0.0009631392895244062,337833,0.0005
3.34,10132,243.83,2679,0.05,2753312,1027,8.491156040690839e-05,337913,0.0005
3.19,10136,239.66,2679,0.05,2753872,1027,0.0002174667315557599,337983,0.0005
3.17,10140,238.25,2679,0.05,2755536,1028,0.00018290081061422825,338191,0.0005
3.22,10144,240.26,2679,0.05,2756400,1028,2.8757096515619196e-05,338299,0.0005
3.21,10148,241.48,2679,0.05,2757664,1029,0.00017622679297346622,338457,0.0005
3.22,10152,241.43,2679,0.05,2759432,1029,0.0018662764923647046,338678,0.0005
3.34,10156,250.36,2679,0.05,2760544,1030,0.004028466995805502,338817,0.0005
3.46,10160,255.16,2679,0.05,2761184,1030,0.0006769420579075813,338897,0.0005
3.39,10164,251.55,2679,0.05,2762184,1030,0.00034085236256942153,339022,0.0005
3.38,10168,250.93,2679,0.05,2762768,1031,0.0004971351008862257,339095,0.0005
3.27,10172,248.45,2679,0.05,2763672,1031,0.0005395036423578858,339208,0.0005
3.22,10176,246.79,2679,0.05,2764808,1031,0.00011115486267954111,339350,0.0005
3.29,10180,247.71,2679,0.05,2765288,1032,0.004187582992017269,339410,0.0005
3.2,10184,244.27,2679,0.05,2766712,1032,0.00047075506881810725,339588,0.0005
3.17,10188,245.03,2679,0.05,2767296,1032,0.041465841233730316,339661,0.0005
3.1,10192,243.98,2679,0.05,2768584,1033,0.0005339185008779168,339822,0.0005
3.24,10196,244.58,2679,0.05,2769648,1033,6.666062108706683e-05,339955,0.0005
3.2,10200,242.02,2679,0.05,2770112,1033,0.00020830520952586085,340013,0.0005
3.19,10204,241.06,2679,0.05,2771640,1034,0.0003249754081480205,340204,0.0005
3.21,10208,242.31,2679,0.05,2772240,1034,0.0004616456863004714,340279,0.0005
3.25,10212,247.99,2679,0.05,2774696,1035,0.0011295235017314553,340586,0.0005
3.27,10216,253.24,2679,0.05,2775520,1035,0.003121623769402504,340689,0.0005
3.28,10220,257.04,2679,0.05,2776264,1036,0.0003362623683642596,340782,0.0005
3.21,10224,253.69,2679,0.05,2776912,1036,0.001111416146159172,340863,0.0005
3.22,10228,253.63,2679,0.05,2779216,1037,0.0003522052720654756,341151,0.0005
3.27,10232,260.38,2679,0.05,2780328,1037,0.0024970187805593014,341290,0.0005
3.39,10236,269.15,2679,0.05,2781552,1038,4.5609802327817306e-05,341443,0.0005
3.37,10240,270.56,2679,0.05,2783376,1038,0.00034584981040097773,341671,0.0005
3.34,10244,278.85,2679,0.05,2785048,1039,0.001269061118364334,341880,0.0005
3.39,10248,281.76,2679,0.05,2786448,1039,0.007030220236629248,342055,0.0005
3.32,10252,283.84,2679,0.05,2787160,1040,0.000998735660687089,342144,0.0005
3.34,10256,282.49,2679,0.05,2788528,1040,0.00011757801985368133,342315,0.0005
3.37,10260,280.63,2679,0.05,2789288,1040,0.00015754620835650712,342410,0.0005
3.43,10264,282.18,2679,0.05,2790224,1041,0.00885606836527586,342527,0.0005
3.5,10268,283.07,2679,0.05,2792400,1042,0.01977330818772316,342799,0.0005
3.63,10272,292.8,2679,0.05,2793552,1042,0.0018601457122713327,342943,0.0005
3.79,10276,302.21,2679,0.05,2795560,1043,0.0015538564184680581,343194,0.0005
3.9,10280,319.84,2679,0.05,2799168,1044,0.00017893726180773228,343645,0.0005
3.99,10284,336.71,2679,0.05,2801328,1045,0.00010042794747278094,343915,0.0005
3.94,10288,347.44,2679,0.05,2802592,1045,0.00027417836827225983,344073,0.0005
3.96,10292,351.78,2679,0.05,2804200,1046,0.00028208474395796657,344274,0.0005
3.83,10296,355.75,2679,0.05,2805016,1046,0.00014702171029057354,344376,0.0005
3.84,10300,363.66,2680,0.05,2808296,1047,0.00041126698488369584,344786,0.0005
3.85,10304,374.93,2680,0.05,2810928,1048,0.0006362515268847346,345115,0.0005
3.9,10308,388.73,2680,0.05,2811824,1049,0.00021131230460014194,345227,0.0005
3.89,10312,389.36,2680,0.05,2813416,1049,0.0004414935829117894,345426,0.0005
3.92,10316,391.95,2680,0.05,2814720,1050,5.673217310686596e-05,345589,0.0005
3.87,10320,394.33,2680,0.05,2816704,1050,0.0008925049332901835,345837,0.0005
3.98,10324,404.34,2680,0.05,2817672,1051,0.036235131323337555,345958,0.0005
3.96,10328,410.42,2680,0.05,2819976,1052,0.0003511708346195519,346246,0.0005
4.06,10332,416.45,2680,0.05,2822088,1052,0.0020960597321391106,346510,0.0005
4.1,10336,416.18,2680,0.05,2823536,1053,0.0005792466690763831,346691,0.0005
4.15,10340,421.51,2680,0.05,2826872,1054,0.0006876749102957547,347108,0.0005
4.09,10344,421.6,2680,0.05,2827832,1054,0.00014290808758232743,347228,0.0005
4.18,10348,433.6,2680,0.05,2830184,1055,0.0012304536066949368,347522,0.0005
4.21,10352,439.99,2680,0.05,2832376,1056,0.00018716622435022146,347796,0.0005
4.16,10356,441.67,2680,0.05,2832904,1056,0.0006670266739092767,347862,0.0005
4.2,10360,443.96,2680,0.05,2834600,1057,0.002822386333718896,348074,0.0005
4.41,10364,452.23,2680,0.05,2836376,1058,0.0006902944296598434,348296,0.0005
4.5,10368,462.34,2680,0.05,2838208,1058,0.0014311328995972872,348525,0.0005
4.38,10372,457.14,2680,0.05,2839120,1059,0.0015666286926716566,348639,0.0005
4.34,10376,453.18,2680,0.05,2840368,1059,6.440246943384409e-05,348795,0.0005
4.26,10380,436.71,2680,0.05,2841472,1059,0.0001629182806937024,348933,0.0005
4.23,10384,429.45,2680,0.05,2844272,1060,0.006661982741206884,349283,0.0005
4.28,10388,426.04,2680,0.05,2844744,1061,0.0010211715707555413,349342,0.0005
4.22,10392,421.96,2680,0.05,2845832,1061,0.0007270967471413314,349478,0.0005
4.18,10396,414.97,2680,0.05,2846888,1061,4.9262307584285736e-05,349610,0.0005
4.19,10400,408.39,2680,0.05,2847672,1062,2.584462708909996e-05,349708,0.0005
4.28,10404,401.89,2680,0.05,2849264,1062,0.0010989770526066422,349907,0.0005
4.27,10408,390.73,2680,0.05,2850872,1063,0.00040566164534538984,350108,0.0005
4.27,10412,389.46,2680,0.05,2851712,1063,0.002294869627803564,350213,0.0005
4.35,10416,387.31,2680,0.05,2853232,1064,8.915775833884254e-05,350403,0.0005
4.4,10420,381.72,2680,0.05,2854752,1064,0.011745783500373363,350593,0.0005
4.38,10424,376.12,2680,0.05,2855544,1065,8.588256605435163e-05,350692,0.0005
4.49,10428,380.19,2680,0.05,2858272,1066,0.000220715141040273,351033,0.0005
4.47,10432,379.51,2680,0.05,2859672,1066,0.00011557001562323421,351208,0.0005
4.34,10436,374.69,2680,0.05,2860880,1067,0.0005463555571623147,351359,0.0005
4.31,10440,367.58,2680,0.05,2861744,1067,0.003364247502759099,351467,0.0005
4.3,10444,356.87,2680,0.05,2862384,1067,0.0002306838141521439,351547,0.0005
4.23,10448,344.39,2680,0.05,2863464,1068,0.0007405878277495503,351682,0.0005
4.28,10452,335.83,2680,0.05,2864376,1068,0.01102403923869133,351796,0.0005
4.25,10456,328.24,2680,0.05,2865680,1068,0.0016318277921527624,351959,0.0005
4.15,10460,326.14,2681,0.05,2867784,1069,0.0003615779569372535,352222,0.0005
4.02,10464,325.85,2680,0.05,2868024,1069,0.0010894977021962404,352252,0.0005
4.0,10468,317.16,2680,0.05,2869488,1070,7.712399383308366e-05,352435,0.0005
4.1,10472,315.72,2680,0.05,2870792,1070,7.328840001719072e-05,352598,0.0005
4.17,10476,315.63,2681,0.05,2872560,1071,6.158991163829342e-05,352819,0.0005
4.1,10480,316.64,2681,0.05,2873104,1071,0.002100721001625061,352887,0.0005
4.06,10484,310.42,2681,0.05,2874200,1072,6.0892773035448045e-05,353024,0.0005
3.9,10488,300.88,2681,0.05,2874840,1072,6.243347888812423e-05,353104,0.0005
3.99,10492,303.06,2681,0.05,2876480,1072,0.0003350767074152827,353309,0.0005
4.03,10496,305.47,2681,0.05,2877400,1073,0.0008899116655811667,353424,0.0005
4.06,10500,306.22,2681,0.05,2878088,1073,0.00010772410314530134,353510,0.0005
4.0,10504,304.12,2681,0.05,2879864,1074,0.0012481752783060074,353732,0.0005
4.01,10508,307.48,2681,0.05,2881152,1074,0.00013449513062369078,353893,0.0005
3.98,10512,307.82,2681,0.05,2883192,1075,0.0009199065389111638,354148,0.0005
3.85,10516,309.27,2681,0.05,2884144,1075,0.0002515079395379871,354267,0.0005
3.86,10520,318.05,2681,0.05,2886784,1076,0.0013963340315967798,354597,0.0005
3.99,10524,326.89,2681,0.05,2889224,1077,0.0023864905815571547,354902,0.0005
3.84,10528,323.4,2681,0.05,2891472,1078,0.00018991128308698535,355183,0.0005
3.84,10532,334.18,2681,0.05,2894400,1079,0.008056779392063618,355549,0.0005
3.9,10536,344.06,2681,0.05,2896520,1080,0.0001591477048350498,355814,0.0005
3.92,10540,359.38,2681,0.05,2899296,1081,0.00024171949189621955,356161,0.0005
4.02,10544,378.04,2681,0.05,2901256,1081,0.004775532986968756,356406,0.0005
4.06,10548,390.77,2681,0.05,2903080,1082,0.00040757059468887746,356634,0.0005
4.08,10552,395.85,2681,0.05,2905736,1083,0.00023551101912744343,356966,0.0005
4.25,10556,407.4,2681,0.05,2907920,1084,0.0032411806751042604,357239,0.0005
4.4,10560,421.37,2681,0.05,2909376,1084,0.026235830038785934,357421,0.0005
4.43,10564,425.02,2681,0.05,2911952,1085,0.00012743327533826232,357743,0.0005
4.31,10568,432.93,2681,0.05,2913704,1086,0.0036676141899079084,357962,0.0005
4.26,10572,440.59,2682,0.05,2916792,1087,0.00014160109276417643,358348,0.0005
4.2,10576,457.62,2682,0.05,2918872,1088,0.0010252512292936444,358608,0.0005
4.18,10580,463.52,2682,0.05,2921240,1089,3.738613668247126e-05,358904,0.0005
4.18,10584,474.73,2682,0.05,2923344,1089,0.0009445758769288659,359167,0.0005
4.23,10588,490.01,2682,0.05,2924168,1090,0.0007471248973160982,359270,0.0005
4.22,10592,492.22,2682,0.05,2926496,1091,7.658101094420999e-05,359561,0.0005
4.33,10596,500.21,2682,0.05,2927928,1091,0.006156515795737505,359740,0.0005
4.33,10600,506.51,2682,0.05,2929032,1091,9.458052954869345e-05,359878,0.0005
4.28,10604,507.09,2682,0.05,2930664,1092,0.0016574383480474353,360082,0.0005
4.33,10608,508.46,2682,0.05,2931944,1093,0.0001002936769509688,360242,0.0005
4.41,10612,508.46,2682,0.05,2933248,1093,0.006626203656196594,360405,0.0005
4.42,10616,501.75,2682,0.05,2934168,1093,0.0061522130854427814,360520,0.0005
4.4,10620,492.61,2682,0.05,2935424,1094,0.00011298950266791508,360677,0.0005
4.3,10624,483.4,2682,0.05,2936472,1094,0.0008657851140014827,360808,0.0005
4.23,10628,472.37,2682,0.05,2937472,1095,0.00030972925014793873,360933,0.0005
4.17,10632,455.12,2682,0.05,2938072,1095,0.0005203291075304151,361008,0.0005
4.17,10636,445.8,2682,0.05,2940448,1096,0.0011657162103801966,361305,0.0005
4.27,10640,435.56,2682,0.05,2940672,1096,0.00011786022514570504,361333,0.0005
4.29,10644,419.53,2682,0.05,2942184,1096,0.003566371276974678,361522,0.0005
4.27,10648,405.3,2682,0.05,2943576,1097,0.00013109433348290622,361696,0.0005
4.26,10652,401.89,2682,0.05,2944392,1097,3.501251921989024e-05,361798,0.0005
4.05,10656,385.94,2682,0.05,2945632,1098,4.421332050696947e-05,361953,0.0005
3.94,10660,375.26,2682,0.05,2946224,1098,0.0010567866265773773,362027,0.0005
3.86,10664,366.23,2682,0.05,2948168,1099,0.0024475734680891037,362270,0.0005
3.97,10668,361.29,2682,0.05,2948976,1099,0.008754394948482513,362371,0.0005
4.05,10672,355.68,2682,0.05,2950560,1099,0.00021826763986609876,362569,0.0005
4.07,10676,338.2,2682,0.05,2951488,1100,0.0047505623660981655,362685,0.0005
4.05,10680,327.87,2682,0.05,2951792,1100,0.010077995248138905,362723,0.0005
4.01,10684,312.35,2682,0.05,2953256,1100,0.00025276001542806625,362906,0.0005
4.07,10688,299.81,2682,0.05,2954472,1101,0.00018650446145329624,363058,0.0005
4.04,10692,295.17,2682,0.05,2955232,1101,0.00011904811253771186,363153,0.0005
3.91,10696,288.81,2682,0.05,2955752,1101,0.00033030484337359667,363218,0.0005
3.86,10700,280.45,2682,0.05,2956968,1102,0.0016808852087706327,363370,0.0005
3.89,10704,278.28,2682,0.05,2957968,1102,0.0010721564758569002,363495,0.0005
3.85,10708,272.05,2682,0.05,2958920,1103,3.629994171205908e-05,363614,0.0005
3.85,10712,269.79,2682,0.05,2961104,1103,0.028635110706090927,363887,0.0005
4.1,10716,278.2,2682,0.05,2962304,1104,0.0007104018004611135,364037,0.0005
4.17,10720,284.62,2682,0.05,2963720,1104,0.00047472602454945445,364214,0.0005
4.1,10724,283.77,2682,0.05,2965056,1105,0.0002684807113837451,364381,0.0005
4.2,10728,287.63,2682,0.05,2965640,1105,0.0013499255292117596,364454,0.0005
4.24,10732,286.15,2682,0.05,2966560,1105,0.0007004999788478017,364569,0.0005
4.15,10736,281.14,2682,0.05,2967264,1106,0.00021619453036691993,364657,0.0005
4.06,10740,278.71,2682,0.05,2969328,1106,0.0016095773316919804,364915,0.0005
4.02,10744,278.53,2682,0.05,2970496,1107,0.002753661246970296,365061,0.0005
4.01,10748,279.4,2682,0.05,2971624,1107,0.0002231453690910712,365202,0.0005
4.01,10752,280.69,2682,0.05,2971928,1107,0.0005216618883423507,365240,0.0005
3.93,10756,277.11,2682,0.05,2972704,1108,0.00011431074381107464,365337,0.0005
3.86,10760,275.31,2682,0.05,2973648,1108,0.00032412484870292246,365455,0.0005
3.85,10764,274.1,2682,0.05,2975056,1109,0.00030943506862968206,365631,0.0005
3.76,10768,270.45,2682,0.05,2975656,1109,0.0011858483776450157,365706,0.0005
3.61,10772,265.69,2682,0.05,2976264,1109,0.0003060523886233568,365782,0.0005
3.47,10776,261.0,2682,0.05,2977480,1110,0.0007688924088142812,365934,0.0005
3.44,10780,260.16,2682,0.05,2978064,1110,0.0003115044382866472,366007,0.0005
3.48,10784,261.95,2682,0.05,2979576,1110,0.07988626509904861,366196,0.0005
3.41,10788,261.29,2682,0.05,2980504,1111,9.015625255415216e-05,366312,0.0005
3.37,10792,260.34,2682,0.05,2981424,1111,0.009599241428077221,366427,0.0005
3.53,10796,266.45,2682,0.05,2982856,1111,0.00026808251277543604,366606,0.0005
3.67,10800,272.27,2682,0.05,2984536,1112,9.894674440147355e-05,366816,0.0005
3.75,10804,274.91,2682,0.05,2985376,1112,0.002638493897393346,366921,0.0005
3.79,10808,278.78,2682,0.05,2987880,1113,4.1966941353166476e-05,367234,0.0005
3.81,10812,285.54,2682,0.05,2989440,1114,0.0011837785132229328,367429,0.0005
3.72,10816,283.18,2682,0.05,2991112,1115,0.001069256803020835,367638,0.0005
3.68,10820,283.23,2682,0.05,2992840,1115,0.0002461463154759258,367854,0.0005
3.73,10824,288.7,2682,0.05,2994408,1116,0.008370543830096722,368050,0.0005
3.83,10828,295.39,2682,0.05,2995976,1116,0.0006076351855881512,368246,0.0005
3.87,10832,302.27,2682,0.05,2997176,1117,0.00016015273286029696,368396,0.0005
3.94,10836,308.62,2682,0.05,2999312,1118,0.012769564986228943,368663,0.0005
3.95,10840,311.91,2682,0.05,3000200,1118,5.6101409427355975e-05,368774,0.0005
3.9,10844,314.75,2682,0.05,3002464,1119,6.067868889658712e-05,369057,0.0005
3.91,10848,317.33,2682,0.05,3003432,1119,0.00010018273314926773,369178,0.0005
3.93,10852,327.31,2682,0.05,3006504,1120,0.00030774064362049103,369562,0.0005
4.21,10856,343.0,2682,0.05,3007400,1120,0.0010577288921922445,369674,0.0005
4.27,10860,344.47,2682,0.05,3008992,1121,7.940772775327787e-05,369873,0.0005
4.36,10864,353.15,2682,0.05,3009968,1121,0.0006941500469110906,369995,0.0005
4.38,10868,353.41,2682,0.05,3011672,1122,0.001333994441665709,370208,0.0005
4.51,10872,358.48,2682,0.05,3013216,1123,0.0003350718761794269,370401,0.0005
4.63,10876,364.67,2682,0.05,3013960,1123,0.00013200618559494615,370494,0.0005
4.75,10880,371.89,2682,0.05,3015512,1123,7.950486178742722e-05,370688,0.0005
4.8,10884,380.97,2683,0.05,3019264,1125,5.1529066695366055e-05,371157,0.0005
4.93,10888,399.96,2683,0.05,3020344,1125,4.3990188714815304e-05,371292,0.0005
4.95,10892,402.8,2683,0.05,3022144,1126,0.0012779607204720378,371517,0.0005
4.81,10896,401.51,2683,0.05,3023496,1126,0.0014074821956455708,371686,0.0005
4.81,10900,403.38,2683,0.05,3024672,1127,0.0016744481399655342,371833,0.0005
4.82,10904,402.23,2683,0.05,3025568,1127,8.361415530089289e-05,371945,0.0005
4.78,10908,397.05,2683,0.05,3026688,1128,4.079675636603497e-05,372085,0.0005
4.81,10912,390.33,2683,0.05,3028152,1128,0.0001502329541835934,372268,0.0005
4.76,10916,388.59,2683,0.05,3029168,1128,0.003836199175566435,372395,0.0005
4.74,10920,383.5,2683,0.05,3030520,1129,0.0003640546347014606,372564,0.0005
4.65,10924,375.21,2683,0.05,3030976,1129,0.00020561192650347948,372621,0.0005
4.52,10928,366.98,2683,0.05,3031752,1129,0.00014640676090493798,372718,0.0005
4.44,10932,359.51,2683,0.05,3033072,1130,0.003597363131120801,372883,0.0005
4.51,10936,359.99,2683,0.05,3034488,1130,0.0015812218189239502,373060,0.0005
4.54,10940,356.4,2683,0.05,3036024,1131,0.004073095507919788,373252,0.0005
4.72,10944,353.2,2683,0.05,3037064,1131,0.005247270688414574,373382,0.0005
4.84,10948,354.99,2683,0.05,3040264,1133,0.00028818173450417817,373782,0.0005
4.9,10952,347.67,2683,0.05,3040568,1133,0.00011509868636494502,373820,0.0005
4.82,10956,346.09,2683,0.05,3042392,1133,0.0001147308576037176,374048,0.0005
4.87,10960,352.18,2683,0.05,3044920,1134,0.00016860481991898268,374364,0.0005
4.84,10964,355.69,2683,0.05,3046312,1135,0.00022082633222453296,374538,0.0005
4.83,10968,360.32,2683,0.05,3047824,1135,0.0001444721856387332,374727,0.0005
4.78,10972,367.0,2683,0.05,3050288,1136,0.014383426867425442,375035,0.0005
4.81,10976,370.84,2683,0.05,3050856,1136,0.0010777574498206377,375106,0.0005
4.91,10980,368.51,2683,0.05,3052728,1137,0.0002960455312859267,375340,0.0005
5.04,10984,364.83,2683,0.05,3054720,1138,0.00010331442899769172,375589,0.0005
5.09,10988,357.85,2683,0.05,3056160,1138,0.00019456339941825718,375769,0.0005
5.04,10992,351.66,2683,0.05,3057608,1139,0.00031761883292347193,375950,0.0005
5.1,10996,353.22,2683,0.05,3058984,1139,0.032292336225509644,376122,0.0005
5.07,11000,361.8,2683,0.05,3061776,1140,0.004443787969648838,376471,0.0005
5.09,11004,371.83,2683,0.05,3063624,1141,8.947811147663742e-05,376702,0.0005
5.04,11008,382.48,2683,0.05,3065448,1142,0.0013800591696053743,376930,0.0005
5.02,11012,386.49,2683,0.05,3066976,1142,0.0006841235444881022,377121,0.0005
5.02,11016,389.14,2683,0.05,3068824,1143,0.0007139357039704919,377352,0.0005
4.99,11020,390.38,2683,0.05,3069032,1143,0.0012405072338879108,377378,0.0005
5.07,11024,393.07,2683,0.05,3070584,1144,0.00498961703851819,377572,0.0005
5.15,11028,394.97,2683,0.05,3071864,1144,0.0010203414130955935,377732,0.0005
5.24,11032,397.75,2683,0.05,3072336,1144,0.0031427897047251463,377791,0.0005
5.15,11036,391.66,2683,0.05,3073616,1145,0.00017831013246905059,377951,0.0005
5.09,11040,392.4,2683,0.05,3075624,1146,0.002201036550104618,378202,0.0005
4.98,11044,403.54,2683,0.05,3078368,1147,0.0013128183782100677,378545,0.0005
4.96,11048,408.76,2683,0.05,3079512,1147,0.0008245164644904435,378688,0.0005
4.9,11052,406.8,2683,0.05,3080904,1148,7.043766527203843e-05,378862,0.0005
4.77,11056,401.0,2683,0.05,3082656,1148,0.00011147541954414919,379081,0.0005
4.77,11060,401.89,2683,0.05,3084528,1149,4.620949039235711e-05,379315,0.0005
4.77,11064,394.99,2683,0.05,3085840,1149,0.00045453535858541727,379479,0.0005
4.98,11068,397.95,2683,0.05,3087256,1150,0.002300014952197671,379656,0.0005
5.01,11072,390.98,2683,0.05,3088880,1150,0.0014530897606164217,379859,0.0005
5.02,11076,390.21,2683,0.05,3089784,1151,0.00016773615789134055,379972,0.0005
4.84,11080,389.37,2683,0.05,3091608,1152,0.0002227166696684435,380200,0.0005
4.77,11084,387.27,2683,0.05,3091904,1152,0.00043490968528203666,380237,0.0005
4.69,11088,379.05,2683,0.05,3094152,1152,0.00020303828932810575,380518,0.0005
4.75,11092,379.11,2683,0.05,3094440,1153,0.0005450861062854528,380554,0.0005
4.7,11096,372.44,2683,0.05,3095504,1153,0.0008784710662439466,380687,0.0005
4.56,11100,355.25,2683,0.05,3095792,1153,0.0007399081368930638,380723,0.0005
4.38,11104,341.75,2683,0.05,3097000,1154,0.0009484522743150592,380874,0.0005
4.35,11108,329.16,2683,0.05,3097584,1154,0.00026299915043637156,380947,0.0005
4.23,11112,322.11,2683,0.05,3098848,1154,8.57080303831026e-05,381105,0.0005
4.2,11116,316.52,2683,0.05,3099528,1154,0.0011601070873439312,381190,0.0005
4.19,11120,313.75,2683,0.05,3101128,1155,0.0069664218463003635,381390,0.0005
4.18,11124,315.08,2683,0.05,3101464,1155,0.00014642933092545718,381432,0.0005
4.17,11128,316.16,2683,0.05,3103488,1156,0.00864397082477808,381685,0.0005
4.17,11132,317.26,2683,0.05,3104216,1156,0.00030406686710193753,381776,0.0005
4.14,11136,318.55,2683,0.05,3105432,1157,7.143951370380819e-05,381928,0.0005
4.15,11140,316.4,2683,0.05,3106000,1157,6.478312570834532e-05,381999,0.0005
4.04,11144,304.69,2683,0.05,3108336,1158,0.0001714729005470872,382291,0.0005
3.97,11148,300.44,2683,0.05,3110320,1158,0.0002794817555695772,382539,0.0005
3.99,11152,306.33,2683,0.05,3111488,1159,0.00012287759454920888,382685,0.0005
4.05,11156,308.68,2683,0.05,3114968,1160,0.01060866005718708,383120,0.0005
4.14,11160,313.44,2683,0.05,3115568,1160,0.0005537935066968203,383195,0.0005
4.3,11164,319.78,2683,0.05,3119016,1162,0.001959350425750017,383626,0.0005
4.26,11168,328.83,2683,0.05,3121136,1162,0.00026881450321525335,383891,0.0005
4.28,11172,334.18,2683,0.05,3122624,1163,0.0004405425861477852,384077,0.0005
4.31,11176,332.19,2683,0.05,3123232,1163,0.0001827339146984741,384153,0.0005
4.24,11180,330.87,2684,0.05,3125456,1164,8.436178177362308e-05,384431,0.0005
4.24,11184,334.52,2684,0.05,3126384,1164,8.482253178954124e-05,384547,0.0005
4.38,11188,344.78,2684,0.05,3128992,1165,3.618718983489089e-05,384873,0.0005
4.47,11192,350.76,2684,0.05,3130136,1166,0.0004621119878720492,385016,0.0005
4.6,11196,355.26,2684,0.05,3131512,1166,0.000640835496596992,385188,0.0005
4.67,11200,359.73,2684,0.05,3131800,1166,0.00011957102105952799,385224,0.0005
4.77,11204,363.84,2684,0.05,3133664,1167,0.000415152870118618,385457,0.0005
4.84,11208,369.32,2684,0.05,3134776,1167,7.202533015515655e-05,385596,0.0005
4.95,11212,374.41,2684,0.05,3136512,1168,0.0006226697005331516,385813,0.0005
4.99,11216,377.01,2684,0.05,3137736,1168,0.0002174328255932778,385966,0.0005
4.98,11220,375.78,2684,0.05,3138704,1169,0.0021886173635721207,386087,0.0005
4.94,11224,375.12,2684,0.05,3139208,1169,0.0013229509349912405,386150,0.0005
4.94,11228,375.38,2684,0.05,3141272,1170,0.009602900594472885,386408,0.0005
4.99,11232,376.29,2684,0.05,3142312,1170,0.000525236944667995,386538,0.0005
4.98,11236,379.79,2684,0.05,3144168,1171,0.001067762728780508,386770,0.0005
5.04,11240,387.34,2684,0.05,3145808,1171,0.002234123647212982,386975,0.0005
5.14,11244,395.85,2684,0.05,3148304,1172,0.0015986333601176739,387287,0.0005
5.06,11248,394.67,2684,0.05,3148784,1173,0.0005797141930088401,387347,0.0005
4.99,11252,389.48,2684,0.05,3150440,1173,0.00023194827372208238,387554,0.0005
4.98,11256,384.24,2684,0.05,3150808,1173,0.00015247504052240402,387600,0.0005
4.74,11260,367.55,2684,0.05,3151976,1174,1.9886490917997435e-05,387746,0.0005
4.49,11264,356.11,2684,0.05,3152864,1174,0.002299130894243717,387857,0.0005
4.35,11268,340.47,2684,0.05,3154128,1175,0.0001559699885547161,388015,0.0005
4.43,11272,338.64,2684,0.05,3156504,1175,0.0013102039229124784,388312,0.0005
4.41,11276,338.39,2684,0.05,3157176,1176,0.00036142158205620944,388396,0.0005
4.52,11280,344.72,2684,0.05,3159744,1177,0.0006374666700139642,388717,0.0005
4.6,11284,348.74,2684,0.05,3160984,1177,0.0007499039056710899,388872,0.0005
4.45,11288,339.52,2684,0.05,3162224,1178,0.0001656670356169343,389027,0.0005
4.37,11292,337.11,2684,0.05,3164016,1178,0.0008820241200737655,389251,0.0005
4.29,11296,334.8,2684,0.05,3164536,1178,0.004363323096185923,389316,0.0005
4.32,11300,334.49,2684,0.05,3165264,1179,6.657563790213317e-05,389407,0.0005
4.22,11304,330.52,2684,0.05,3166456,1179,6.349421892082319e-05,389556,0.0005
4.1,11308,323.8,2684,0.05,3167112,1179,0.0002998648560605943,389638,0.0005
3.92,11312,316.57,2684,0.05,3167656,1180,0.00011452513717813417,389706,0.0005
3.8,11316,313.25,2684,0.05,3168304,1180,0.0009944764897227287,389787,0.0005
3.74,11320,311.28,2684,0.05,3169536,1180,0.000341622595442459,389941,0.0005
3.74,11324,309.24,2684,0.05,3170216,1181,0.00017375250172335654,390026,0.0005
3.72,11328,308.39,2684,0.05,3171296,1181,0.002678468357771635,390161,0.0005
3.54,11332,301.28,2684,0.05,3172000,1181,0.002408027881756425,390249,0.0005
3.52,11336,296.37,2684,0.05,3173080,1182,8.373026503250003e-05,390384,0.0005
3.5,11340,291.24,2684,0.05,3175224,1182,0.002445447724312544,390652,0.0005
3.61,11344,285.87,2684,0.05,3176136,1183,0.007406090851873159,390766,0.0005
